peptide_id	gene_id	transcript_id	genome	chromosome	start_pos	end_pos	strand	description	length	is_singleton
KRH41524	GLYMA_08G035500	KRH41524	Glycine_max_v2.0	8.0	2819412.0	2823383.0	1.0	hypothetical protein	276	True
KRH62328	GLYMA_04G100800	KRH62328	Glycine_max_v2.0	4.0	9267872.0	9268051.0	-1.0	hypothetical protein	59	True
KRG96543	GLYMA_19G217600	KRG96543	Glycine_max_v2.0	19.0	47029352.0	47030103.0	1.0	hypothetical protein	232	True
KRH44756	GLYMA_08G229300	KRH44756	Glycine_max_v2.0	8.0	18716506.0	18717347.0	1.0	hypothetical protein	90	True
KRH23317	GLYMA_13G350200	KRH23317	Glycine_max_v2.0	13.0	43969832.0	43970389.0	1.0	hypothetical protein	59	True
KRH51271	GLYMA_07G271600	KRH51271	Glycine_max_v2.0	7.0	44391954.0	44392184.0	1.0	hypothetical protein	76	True
KRH68021	GLYMA_03G203100	KRH68021	Glycine_max_v2.0	3.0	41158909.0	41160003.0	-1.0	hypothetical protein	71	True
KRH33269	GLYMA_10G111300	KRH33269	Glycine_max_v2.0	10.0	26138621.0	26138809.0	-1.0	hypothetical protein	62	True
KRH71010	GLYMA_02G123600	KRH71010	Glycine_max_v2.0	2.0	12330513.0	12330952.0	1.0	hypothetical protein	80	True
KRH45610	GLYMA_08G283000	KRH45610	Glycine_max_v2.0	8.0	38888374.0	38888553.0	1.0	hypothetical protein	59	True
KRH00059	GLYMA_18G189200	KRH00059	Glycine_max_v2.0	18.0	45658464.0	45659747.0	-1.0	hypothetical protein	78	True
KRH67903	GLYMA_03G1946002	KRH67903	Glycine_max_v2.0	3.0	40516428.0	40516574.0	1.0	hypothetical protein	49	True
KRH54458	GLYMA_06G186600	KRH54458	Glycine_max_v2.0	6.0	16230804.0	16231528.0	1.0	hypothetical protein	67	True
KRH46855	GLYMA_08G360300	KRH46855	Glycine_max_v2.0	8.0	47218711.0	47219422.0	1.0	hypothetical protein	66	True
KRG88898	GLYMA_U011800	KRG88898						hypothetical protein	68	True
KRH07977	GLYMA_16G121800	KRH07977	Glycine_max_v2.0	16.0	27019604.0	27019956.0	1.0	hypothetical protein	46	True
KRH69013	GLYMA_03G263300	KRH69013	Glycine_max_v2.0	3.0	45642468.0	45642766.0	1.0	hypothetical protein	97	True
KRH50498	GLYMA_07G224300	KRH50498	Glycine_max_v2.0	7.0	40153492.0	40155415.0	-1.0	hypothetical protein	164	True
KRH77814	GLYMA_01G235100	KRH77814	Glycine_max_v2.0	1.0	56096148.0	56097344.0	1.0	hypothetical protein	225	True
KRH06679	GLYMA_16G039000	KRH06679	Glycine_max_v2.0	16.0	3675670.0	3675849.0	-1.0	hypothetical protein	59	True
KRH12947	GLYMA_15G2069001	KRH12947	Glycine_max_v2.0	15.0	29376759.0	29376804.0	-1.0	hypothetical protein	15	True
KRH12946	GLYMA_15G2069002	KRH12946	Glycine_max_v2.0	15.0	29375680.0	29375858.0	-1.0	hypothetical protein	58	True
KRH61990	GLYMA_04G0789002	KRH61990	Glycine_max_v2.0	4.0	6616929.0	6617066.0	-1.0	hypothetical protein	45	True
KRG93801	GLYMA_19G042300	KRG93801	Glycine_max_v2.0	19.0	6139858.0	6140022.0	1.0	hypothetical protein	54	True
KRG94906	GLYMA_19G116900	KRG94906	Glycine_max_v2.0	19.0	37274771.0	37275377.0	1.0	hypothetical protein	88	True
KRH26150	GLYMA_12G155300	KRH26150	Glycine_max_v2.0	12.0	24277539.0	24279376.0	-1.0	hypothetical protein	265	True
KRG90626	GLYMA_20G104100	KRG90626	Glycine_max_v2.0	20.0	34651846.0	34655068.0	1.0	hypothetical protein	82	True
KRG89630	GLYMA_20G036000	KRG89630	Glycine_max_v2.0	20.0	5102214.0	5103900.0	1.0	hypothetical protein	348	True
KRH00784	GLYMA_18G233900	KRH00784	Glycine_max_v2.0	18.0	52246278.0	52246451.0	-1.0	hypothetical protein	57	True
KRH07032	GLYMA_16G062900	KRH07032	Glycine_max_v2.0	16.0	6169843.0	6170066.0	-1.0	hypothetical protein	58	True
KRG96978	GLYMA_19G245300	KRG96978	Glycine_max_v2.0	19.0	49232818.0	49233403.0	1.0	hypothetical protein	75	True
KRH23450	GLYMA_13G3583002	KRH23450	Glycine_max_v2.0	13.0	44600775.0	44600843.0	-1.0	hypothetical protein	22	True
KRH60699	GLYMA_04G003800	KRH60699	Glycine_max_v2.0	4.0	314908.0	318098.0	-1.0	hypothetical protein	409	True
KRG89739	GLYMA_20G045200	KRG89739	Glycine_max_v2.0	20.0	8414252.0	8415216.0	1.0	hypothetical protein	105	True
KRG98950	GLYMA_18G109300	KRG98950	Glycine_max_v2.0	18.0	12623739.0	12623981.0	-1.0	hypothetical protein	80	True
KRH20631	GLYMA_13G190600	KRH20631	Glycine_max_v2.0	13.0	30418530.0	30419420.0	1.0	hypothetical protein	93	True
KRH62671	GLYMA_04G123000	KRH62671	Glycine_max_v2.0	4.0	15844807.0	15848222.0	-1.0	hypothetical protein	107	True
KRH06994	GLYMA_16G060100	KRH06994	Glycine_max_v2.0	16.0	5881488.0	5884440.0	1.0	hypothetical protein	118	True
KRH44412	GLYMA_08G209600	KRH44412	Glycine_max_v2.0	8.0	16974336.0	16978896.0	1.0	hypothetical protein	563	True
KRG89892	GLYMA_20G054400	KRG89892	Glycine_max_v2.0	20.0	12567169.0	12569285.0	1.0	hypothetical protein	235	True
KRH70270	GLYMA_02G080300	KRH70270	Glycine_max_v2.0	2.0	6932370.0	6932962.0	-1.0	hypothetical protein	61	True
KRH18530	GLYMA_13G066000	KRH18530	Glycine_max_v2.0	13.0	16591054.0	16592949.0	-1.0	hypothetical protein	31	True
KRH25825	GLYMA_12G131900	KRH25825	Glycine_max_v2.0	12.0	14915663.0	14919704.0	-1.0	hypothetical protein	67	True
KRH49854	GLYMA_07G183800	KRH49854	Glycine_max_v2.0	7.0	35141653.0	35142609.0	-1.0	hypothetical protein	66	True
KRH43352	GLYMA_08G144200	KRH43352	Glycine_max_v2.0	8.0	10985233.0	10986082.0	1.0	hypothetical protein	92	True
KRH48040	GLYMA_07G064700	KRH48040	Glycine_max_v2.0	7.0	5774997.0	5785236.0	-1.0	hypothetical protein	45	True
KRH56199	GLYMA_06G309700	KRH56199	Glycine_max_v2.0	6.0	49817331.0	49817579.0	1.0	hypothetical protein	82	True
KRH37838	GLYMA_09G093000	KRH37838	Glycine_max_v2.0	9.0	12820934.0	12821545.0	-1.0	hypothetical protein	203	True
KRH46544	GLYMA_08G340600	KRH46544	Glycine_max_v2.0	8.0	45674700.0	45678980.0	1.0	hypothetical protein	71	True
KRG91960	GLYMA_20G182700	KRG91960	Glycine_max_v2.0	20.0	42063944.0	42067252.0	1.0	hypothetical protein	88	True
KRH16626	GLYMA_14G166700	KRH16626	Glycine_max_v2.0	14.0	41251330.0	41255444.0	1.0	hypothetical protein	96	True
KRH57842	GLYMA_05G087500	KRH57842	Glycine_max_v2.0	5.0	17896778.0	17897990.0	1.0	hypothetical protein	81	True
KRH14765	GLYMA_14G047600	KRH14765	Glycine_max_v2.0	14.0	3621179.0	3621908.0	1.0	hypothetical protein	88	True
KRH23906	GLYMA_12G010000	KRH23906	Glycine_max_v2.0	12.0	712288.0	717264.0	1.0	hypothetical protein	686	True
KRH66729	GLYMA_03G124500	KRH66729	Glycine_max_v2.0	3.0	33758581.0	33761848.0	1.0	hypothetical protein	70	True
KRG99950	GLYMA_18G181400	KRG99950	Glycine_max_v2.0	18.0	43616819.0	43617031.0	1.0	hypothetical protein	70	True
KRH34112	GLYMA_10G163900	KRH34112	Glycine_max_v2.0	10.0	39770968.0	39773008.0	-1.0	hypothetical protein	115	True
KRH61883	GLYMA_04G073300	KRH61883	Glycine_max_v2.0	4.0	6112811.0	6112978.0	1.0	hypothetical protein	55	True
KRG97198	GLYMA_19G2566001	KRG97198	Glycine_max_v2.0	19.0	50057952.0	50059134.0	-1.0	hypothetical protein	47	True
KRH42360	GLYMA_08G085300	KRH42360	Glycine_max_v2.0	8.0	6418953.0	6419297.0	1.0	hypothetical protein	75	True
KRH33211	GLYMA_10G107400	KRH33211	Glycine_max_v2.0	10.0	24400661.0	24404919.0	-1.0	hypothetical protein	116	True
KRH47697	GLYMA_07G0445002	KRH47697	Glycine_max_v2.0	7.0	3727048.0	3727120.0	-1.0	hypothetical protein	23	True
KRG97627	GLYMA_18G020500	KRG97627	Glycine_max_v2.0	18.0	1498401.0	1499701.0	1.0	hypothetical protein	72	True
KRH27081	GLYMA_12G213000	KRH27081	Glycine_max_v2.0	12.0	37204345.0	37205090.0	-1.0	hypothetical protein	82	True
KRH46788	GLYMA_08G356400	KRH46788	Glycine_max_v2.0	8.0	46886380.0	46886595.0	-1.0	hypothetical protein	71	True
KRH72825	GLYMA_02G236000	KRH72825	Glycine_max_v2.0	2.0	42354166.0	42354909.0	1.0	hypothetical protein	91	True
KRH28632	GLYMA_11G065400	KRH28632	Glycine_max_v2.0	11.0	4942413.0	4943065.0	1.0	hypothetical protein	78	True
KRH16910	GLYMA_14G185200	KRH16910	Glycine_max_v2.0	14.0	44893532.0	44894912.0	1.0	hypothetical protein	86	True
KRH77787	GLYMA_01G233800	KRH77787	Glycine_max_v2.0	1.0	56008518.0	56008811.0	-1.0	hypothetical protein	97	True
KRH41562	GLYMA_08G038000	KRH41562	Glycine_max_v2.0	8.0	2986525.0	2987644.0	-1.0	hypothetical protein	88	True
KRH75501	GLYMA_01G088400	KRH75501	Glycine_max_v2.0	1.0	26851827.0	26854065.0	1.0	hypothetical protein	142	True
KRH25229	GLYMA_12G088800	KRH25229	Glycine_max_v2.0	12.0	7280226.0	7280742.0	1.0	hypothetical protein	82	True
KRH37406	GLYMA_09G064100	KRH37406	Glycine_max_v2.0	9.0	6188234.0	6189296.0	1.0	hypothetical protein	138	True
KRG94883	GLYMA_19G115700	KRG94883	Glycine_max_v2.0	19.0	37087585.0	37095991.0	1.0	hypothetical protein	741	True
KRH16057	GLYMA_14G1295002	KRH16057	Glycine_max_v2.0	14.0	21788430.0	21788754.0	-1.0	hypothetical protein	44	True
KRH06802	GLYMA_16G047000	KRH06802	Glycine_max_v2.0	16.0	4458982.0	4459633.0	1.0	hypothetical protein	93	True
KRH01317	GLYMA_18G269000	KRH01317	Glycine_max_v2.0	18.0	55265735.0	55265902.0	1.0	hypothetical protein	55	True
KRH50713	GLYMA_07G238800	KRH50713	Glycine_max_v2.0	7.0	41984525.0	41984689.0	1.0	hypothetical protein	54	True
KRH11423	GLYMA_15G107400	KRH11423	Glycine_max_v2.0	15.0	8423509.0	8429196.0	1.0	hypothetical protein	111	True
KRH34472	GLYMA_10G186100	KRH34472	Glycine_max_v2.0	10.0	41912473.0	41913274.0	1.0	hypothetical protein	76	True
KRH27983	GLYMA_11G027300	KRH27983	Glycine_max_v2.0	11.0	1968394.0	1969605.0	1.0	hypothetical protein	81	True
KRH27493	GLYMA_12G238000	KRH27493	Glycine_max_v2.0	12.0	39718313.0	39719433.0	-1.0	hypothetical protein	146	True
KRH20795	GLYMA_13G201000	KRH20795	Glycine_max_v2.0	13.0	31451896.0	31454261.0	1.0	hypothetical protein	85	True
KRH11469	GLYMA_15G110100	KRH11469	Glycine_max_v2.0	15.0	8629375.0	8630458.0	1.0	hypothetical protein	106	True
KRH49699	GLYMA_07G173400	KRH49699	Glycine_max_v2.0	7.0	30484252.0	30485254.0	1.0	hypothetical protein	89	True
KRH29243	GLYMA_11G104600	KRH29243	Glycine_max_v2.0	11.0	7941075.0	7941563.0	1.0	hypothetical protein	103	True
KRH03147	GLYMA_17G079600	KRH03147	Glycine_max_v2.0	17.0	6168886.0	6169116.0	1.0	hypothetical protein	76	True
KRH72591	GLYMA_02G221800	KRH72591	Glycine_max_v2.0	2.0	40929158.0	40929433.0	1.0	hypothetical protein	91	True
KRH51953	GLYMA_06G037400	KRH51953	Glycine_max_v2.0	6.0	2869643.0	2869795.0	-1.0	hypothetical protein	50	True
KRH59645	GLYMA_05G196200	KRH59645	Glycine_max_v2.0	5.0	38035399.0	38037684.0	-1.0	hypothetical protein	90	True
KRH56083	GLYMA_06G302000	KRH56083	Glycine_max_v2.0	6.0	49076934.0	49077424.0	1.0	hypothetical protein	70	True
KRG96033	GLYMA_19G185200	KRG96033	Glycine_max_v2.0	19.0	44376446.0	44379007.0	1.0	hypothetical protein	131	True
KRG99054	GLYMA_18G117300	KRG99054	Glycine_max_v2.0	18.0	14466861.0	14467034.0	-1.0	hypothetical protein	57	True
KRH23888	GLYMA_12G008900	KRH23888	Glycine_max_v2.0	12.0	654008.0	654187.0	1.0	hypothetical protein	59	True
KRH68466	GLYMA_03G233200	KRH68466	Glycine_max_v2.0	3.0	43400003.0	43400972.0	-1.0	hypothetical protein	68	True
KRH09583	GLYMA_15G000200	KRH09583	Glycine_max_v2.0	15.0	9840.0	19387.0	-1.0	hypothetical protein	85	True
KRH40040	GLYMA_09G234500	KRH40040	Glycine_max_v2.0	9.0	45696414.0	45709559.0	1.0	hypothetical protein	914	True
KRH48022	GLYMA_07G063500	KRH48022	Glycine_max_v2.0	7.0	5640799.0	5641190.0	1.0	hypothetical protein	86	True
KRG93378	GLYMA_19G012200	KRG93378	Glycine_max_v2.0	19.0	1163379.0	1164570.0	1.0	hypothetical protein	57	True
KRG96366	GLYMA_19G206000	KRG96366	Glycine_max_v2.0	19.0	46165142.0	46166471.0	-1.0	hypothetical protein	206	True
KRH35237	GLYMA_10G230800	KRH35237	Glycine_max_v2.0	10.0	46065779.0	46068770.0	-1.0	hypothetical protein	479	True
KRH07645	GLYMA_16G100900	KRH07645	Glycine_max_v2.0	16.0	20098224.0	20098611.0	1.0	hypothetical protein	89	True
KRH63634	GLYMA_04G188500	KRH63634	Glycine_max_v2.0	4.0	45931537.0	45932360.0	1.0	hypothetical protein	92	True
KRH47946	GLYMA_07G058000	KRH47946	Glycine_max_v2.0	7.0	5150662.0	5151025.0	1.0	hypothetical protein	76	True
KRH49969	GLYMA_07G191800	KRH49969	Glycine_max_v2.0	7.0	35912731.0	35913561.0	1.0	hypothetical protein	66	True
KRH12901	GLYMA_15G203200	KRH12901	Glycine_max_v2.0	15.0	25803247.0	25803613.0	-1.0	hypothetical protein	92	True
KRH61859	GLYMA_04G072100	KRH61859	Glycine_max_v2.0	4.0	6011687.0	6011890.0	1.0	hypothetical protein	67	True
KRH57465	GLYMA_05G0626002	KRH57465	Glycine_max_v2.0	5.0	5944833.0	5944960.0	-1.0	hypothetical protein	41	True
KRH60204	GLYMA_05G226200	KRH60204	Glycine_max_v2.0	5.0	40468213.0	40468368.0	1.0	hypothetical protein	51	True
KRH54281	GLYMA_06G175000	KRH54281	Glycine_max_v2.0	6.0	14803117.0	14803678.0	-1.0	hypothetical protein	140	True
KRH63991	GLYMA_04G209300	KRH63991	Glycine_max_v2.0	4.0	48147329.0	48147663.0	1.0	hypothetical protein	73	True
KRH14896	GLYMA_14G055600	KRH14896	Glycine_max_v2.0	14.0	4415951.0	4418826.0	1.0	hypothetical protein	91	True
KRH03758	GLYMA_17G118800	KRH03758	Glycine_max_v2.0	17.0	9401161.0	9401373.0	1.0	hypothetical protein	70	True
KRH71799	GLYMA_02G169500	KRH71799	Glycine_max_v2.0	2.0	26149462.0	26149769.0	-1.0	hypothetical protein	56	True
KRH31494	GLYMA_11G251400	KRH31494	Glycine_max_v2.0	11.0	34281238.0	34282468.0	1.0	hypothetical protein	97	True
KRH16108	GLYMA_14G132900	KRH16108	Glycine_max_v2.0	14.0	22792141.0	22793449.0	1.0	hypothetical protein	97	True
KRH01882	GLYMA_17G002400	KRH01882	Glycine_max_v2.0	17.0	274526.0	279367.0	1.0	hypothetical protein	304	True
KRH16884	GLYMA_14G183900	KRH16884	Glycine_max_v2.0	14.0	44748533.0	44750233.0	-1.0	hypothetical protein	83	True
KRG94558	GLYMA_19G093700	KRG94558	Glycine_max_v2.0	19.0	33160198.0	33166405.0	1.0	hypothetical protein	84	True
KRH74110	GLYMA_02G312100	KRH74110	Glycine_max_v2.0	2.0	48536660.0	48539768.0	-1.0	hypothetical protein	79	True
KRH40300	GLYMA_09G250100	KRH40300	Glycine_max_v2.0	9.0	47100507.0	47101372.0	1.0	hypothetical protein	70	True
KRH22222	GLYMA_13G286200	KRH22222	Glycine_max_v2.0	13.0	38695505.0	38700253.0	-1.0	hypothetical protein	65	True
KRH00386	GLYMA_18G210200	KRH00386	Glycine_max_v2.0	18.0	49595641.0	49596178.0	1.0	hypothetical protein	98	True
KRH01998	GLYMA_17G008900	KRH01998	Glycine_max_v2.0	17.0	731399.0	732022.0	-1.0	hypothetical protein	207	True
KRH32365	GLYMA_10G047300	KRH32365	Glycine_max_v2.0	10.0	4242108.0	4242736.0	-1.0	hypothetical protein	41	True
KRH65250	GLYMA_03G022600	KRH65250	Glycine_max_v2.0	3.0	2356911.0	2357736.0	1.0	hypothetical protein	92	True
KRH04685	GLYMA_17G179100	KRH04685	Glycine_max_v2.0	17.0	19673164.0	19674058.0	1.0	hypothetical protein	78	True
KRH59304	GLYMA_05G176500	KRH59304	Glycine_max_v2.0	5.0	36543367.0	36544014.0	1.0	hypothetical protein	88	True
KRH72047	GLYMA_02G187900	KRH72047	Glycine_max_v2.0	2.0	34767467.0	34767584.0	-1.0	hypothetical protein	39	True
KRH53833	GLYMA_06G148900	KRH53833	Glycine_max_v2.0	6.0	12161217.0	12161783.0	1.0	hypothetical protein	105	True
KRH75611	GLYMA_01G096400	KRH75611	Glycine_max_v2.0	1.0	31299146.0	31299988.0	1.0	hypothetical protein	280	True
KRH17330	GLYMA_14G213900	KRH17330	Glycine_max_v2.0	14.0	47883131.0	47886201.0	-1.0	hypothetical protein	87	True
KRH49557	GLYMA_07G163000	KRH49557	Glycine_max_v2.0	7.0	21604051.0	21607077.0	1.0	hypothetical protein	71	True
KRH17332	GLYMA_14G214000	KRH17332	Glycine_max_v2.0	14.0	47887895.0	47895813.0	-1.0	hypothetical protein	926	True
KRH67269	GLYMA_03G157500	KRH67269	Glycine_max_v2.0	3.0	37282020.0	37282453.0	1.0	hypothetical protein	68	True
KRG94010	GLYMA_19G055600	KRG94010	Glycine_max_v2.0	19.0	9341120.0	9342199.0	1.0	hypothetical protein	68	True
KRH11620	GLYMA_15G120900	KRH11620	Glycine_max_v2.0	15.0	9553113.0	9554139.0	1.0	hypothetical protein	117	True
KRG94923	GLYMA_19G118200	KRG94923	Glycine_max_v2.0	19.0	37509088.0	37509354.0	-1.0	hypothetical protein	88	True
KRH38025	GLYMA_09G104900	KRH38025	Glycine_max_v2.0	9.0	19498214.0	19499231.0	1.0	hypothetical protein	80	True
KRH29214	GLYMA_11G103400	KRH29214	Glycine_max_v2.0	11.0	7856257.0	7857279.0	-1.0	hypothetical protein	64	True
KRG88516	GLYMA_U022300	KRG88516						hypothetical protein	111	True
KRH66231	GLYMA_03G092100	KRH66231	Glycine_max_v2.0	3.0	27200115.0	27200366.0	1.0	hypothetical protein	83	True
KRH42026	GLYMA_08G064400	KRH42026	Glycine_max_v2.0	8.0	4926988.0	4928529.0	-1.0	hypothetical protein	67	True
KRH06272	GLYMA_16G013200	KRH06272	Glycine_max_v2.0	16.0	1152367.0	1153152.0	1.0	hypothetical protein	93	True
KRG93052	GLYMA_20G245700	KRG93052	Glycine_max_v2.0	20.0	47601341.0	47602054.0	-1.0	hypothetical protein	103	True
KRH45211	GLYMA_08G258200	KRH45211	Glycine_max_v2.0	8.0	23239580.0	23241616.0	1.0	hypothetical protein	115	True
KRH77276	GLYMA_01G203700	KRH77276	Glycine_max_v2.0	1.0	53679238.0	53680193.0	1.0	hypothetical protein	134	True
KRH18678	GLYMA_13G075600	KRH18678	Glycine_max_v2.0	13.0	17899328.0	17902677.0	-1.0	hypothetical protein	303	True
KRH56780	GLYMA_05G019300	KRH56780	Glycine_max_v2.0	5.0	1719315.0	1722612.0	-1.0	hypothetical protein	51	True
KRG97224	GLYMA_19G258600	KRG97224	Glycine_max_v2.0	19.0	50219359.0	50220150.0	1.0	hypothetical protein	86	True
KRH49810	GLYMA_07G181400	KRH49810	Glycine_max_v2.0	7.0	34958703.0	34958942.0	-1.0	hypothetical protein	79	True
KRH05333	GLYMA_17G221000	KRH05333	Glycine_max_v2.0	17.0	37362546.0	37364356.0	1.0	hypothetical protein	113	True
KRH03307	GLYMA_17G090300	KRH03307	Glycine_max_v2.0	17.0	7031631.0	7032624.0	1.0	hypothetical protein	91	True
KRH44520	GLYMA_08G216400	KRH44520	Glycine_max_v2.0	8.0	17557256.0	17557401.0	1.0	hypothetical protein	47	True
KRH68567	GLYMA_03G238500	KRH68567	Glycine_max_v2.0	3.0	43787322.0	43787991.0	1.0	hypothetical protein	107	True
KRH55270	GLYMA_06G241800	KRH55270	Glycine_max_v2.0	6.0	40018184.0	40018542.0	1.0	hypothetical protein	48	True
KRH19973	GLYMA_13G147400	KRH19973	Glycine_max_v2.0	13.0	26071061.0	26071634.0	-1.0	hypothetical protein	133	True
KRH49954	GLYMA_07G190600	KRH49954	Glycine_max_v2.0	7.0	35823693.0	35834394.0	1.0	hypothetical protein	777	True
KRH12695	GLYMA_15G187700	KRH12695	Glycine_max_v2.0	15.0	19586092.0	19589353.0	1.0	hypothetical protein	752	True
KRH44686	GLYMA_08G225600	KRH44686	Glycine_max_v2.0	8.0	18259655.0	18260526.0	1.0	hypothetical protein	110	True
KRG90105	GLYMA_20G067700	KRG90105	Glycine_max_v2.0	20.0	24185227.0	24186279.0	1.0	hypothetical protein	116	True
KRH17978	GLYMA_13G031000	KRH17978	Glycine_max_v2.0	13.0	10144799.0	10146898.0	-1.0	hypothetical protein	112	True
KRG96261	GLYMA_19G199700	KRG96261	Glycine_max_v2.0	19.0	45679344.0	45680499.0	1.0	hypothetical protein	157	True
KRH74521	GLYMA_01G025700	KRH74521	Glycine_max_v2.0	1.0	2712747.0	2712902.0	-1.0	hypothetical protein	51	True
KRH38238	GLYMA_09G120500	KRH38238	Glycine_max_v2.0	9.0	28954392.0	28956200.0	1.0	hypothetical protein	78	True
KRG93591	GLYMA_19G026700	KRG93591	Glycine_max_v2.0	19.0	3314154.0	3314858.0	1.0	hypothetical protein	111	True
KRH66827	GLYMA_03G131300	KRH66827	Glycine_max_v2.0	3.0	34640601.0	34644083.0	-1.0	hypothetical protein	59	True
KRH06701	GLYMA_16G040800	KRH06701	Glycine_max_v2.0	16.0	3836740.0	3837307.0	1.0	hypothetical protein	99	True
KRH56486	GLYMA_06G325700	KRH56486	Glycine_max_v2.0	6.0	51388381.0	51389620.0	1.0	hypothetical protein	71	True
KRH29678	GLYMA_11G131100	KRH29678	Glycine_max_v2.0	11.0	10010616.0	10010909.0	-1.0	hypothetical protein	97	True
KRH10258	GLYMA_15G0379001	KRH10258	Glycine_max_v2.0	15.0	2996616.0	2996666.0	1.0	hypothetical protein	17	True
KRH07672	GLYMA_16G103400	KRH07672	Glycine_max_v2.0	16.0	20921309.0	20926004.0	1.0	hypothetical protein	439	True
KRH51450	GLYMA_06G007300	KRH51450	Glycine_max_v2.0	6.0	550887.0	554181.0	1.0	hypothetical protein	218	True
KRH27142	GLYMA_12G217100	KRH27142	Glycine_max_v2.0	12.0	37670159.0	37671423.0	1.0	hypothetical protein	51	True
KRH22204	GLYMA_13G285000	KRH22204	Glycine_max_v2.0	13.0	38601707.0	38602021.0	1.0	hypothetical protein	66	True
KRH48617	GLYMA_07G101500	KRH48617	Glycine_max_v2.0	7.0	9619539.0	9620876.0	1.0	hypothetical protein	69	True
KRH49374	GLYMA_07G149800	KRH49374	Glycine_max_v2.0	7.0	17976933.0	17982471.0	1.0	hypothetical protein	74	True
KRH13177	GLYMA_15G220400	KRH13177	Glycine_max_v2.0	15.0	39680204.0	39682799.0	1.0	hypothetical protein	92	True
KRH13863	GLYMA_15G268700	KRH13863	Glycine_max_v2.0	15.0	50509680.0	50513825.0	-1.0	hypothetical protein	130	True
KRH29809	GLYMA_11G140300	KRH29809	Glycine_max_v2.0	11.0	10696951.0	10698502.0	1.0	hypothetical protein	156	True
KRH30503	GLYMA_11G188600	KRH30503	Glycine_max_v2.0	11.0	26033769.0	26034289.0	-1.0	hypothetical protein	92	True
KRH19040	GLYMA_13G097700	KRH19040	Glycine_max_v2.0	13.0	21286763.0	21287801.0	-1.0	hypothetical protein	61	True
KRH69108	GLYMA_02G004500	KRH69108	Glycine_max_v2.0	2.0	503380.0	503747.0	-1.0	hypothetical protein	69	True
KRH30542	GLYMA_11G191300	KRH30542	Glycine_max_v2.0	11.0	26450174.0	26451889.0	1.0	hypothetical protein	61	True
KRH07612	GLYMA_16G098400	KRH07612	Glycine_max_v2.0	16.0	18995593.0	18996330.0	-1.0	hypothetical protein	46	True
KRH38440	GLYMA_09G136300	KRH38440	Glycine_max_v2.0	9.0	33824869.0	33825027.0	1.0	hypothetical protein	52	True
KRH59765	GLYMA_05G201600	KRH59765	Glycine_max_v2.0	5.0	38526649.0	38527597.0	1.0	hypothetical protein	103	True
KRH75971	GLYMA_01G121500	KRH75971	Glycine_max_v2.0	1.0	41809344.0	41811282.0	1.0	hypothetical protein	91	True
KRH63200	GLYMA_04G161100	KRH63200	Glycine_max_v2.0	4.0	39922478.0	39922723.0	-1.0	hypothetical protein	81	True
KRH37465	GLYMA_09G068200	KRH37465	Glycine_max_v2.0	9.0	6892466.0	6893581.0	1.0	hypothetical protein	62	True
KRH07115	GLYMA_16G0690002	KRH07115	Glycine_max_v2.0	16.0	6868033.0	6868134.0	-1.0	hypothetical protein	33	True
KRH33572	GLYMA_10G132600	KRH33572	Glycine_max_v2.0	10.0	35727804.0	35731368.0	1.0	hypothetical protein	423	True
KRH02992	GLYMA_17G070600	KRH02992	Glycine_max_v2.0	17.0	5534482.0	5535447.0	-1.0	hypothetical protein	71	True
KRG97789	GLYMA_18G031000	KRG97789	Glycine_max_v2.0	18.0	2376995.0	2380378.0	1.0	hypothetical protein	430	True
KRH08970	GLYMA_16G184900	KRH08970	Glycine_max_v2.0	16.0	34680005.0	34680571.0	1.0	hypothetical protein	43	True
KRH11389	GLYMA_15G105000	KRH11389	Glycine_max_v2.0	15.0	8232551.0	8233356.0	-1.0	hypothetical protein	46	True
KRH39592	GLYMA_09G208100	KRH39592	Glycine_max_v2.0	9.0	43238520.0	43238965.0	1.0	hypothetical protein	76	True
KRH11180	GLYMA_15G093400	KRH11180	Glycine_max_v2.0	15.0	7242698.0	7242853.0	-1.0	hypothetical protein	51	True
KRH66375	GLYMA_03G102400	KRH66375	Glycine_max_v2.0	3.0	29420427.0	29420993.0	1.0	hypothetical protein	105	True
KRH69382	GLYMA_02G022900	KRH69382	Glycine_max_v2.0	2.0	2088848.0	2089795.0	1.0	hypothetical protein	85	True
KRH31006	GLYMA_11G221300	KRH31006	Glycine_max_v2.0	11.0	31648799.0	31648978.0	-1.0	hypothetical protein	59	True
KRG97896	GLYMA_18G037500	KRG97896	Glycine_max_v2.0	18.0	2979850.0	2980134.0	1.0	hypothetical protein	94	True
